-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/23/2022 
Location: Latitude  41.8472   Longitude -87.6628 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 180.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN
2021,9,26,20,-999.0,-999.0,-999.0,0.0,0.0
2021,9,26,21,-999.0,-999.0,-999.0,0.0,0.0
2021,9,26,22,-999.0,-999.0,-999.0,0.0,0.0
2021,9,26,23,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,0,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,1,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,2,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,3,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,4,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,5,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,6,0.45,0.17,81.85,37.38,87.02
2021,9,27,7,0.62,0.17,71.3,117.58,260.08
2021,9,27,8,0.68,0.16,61.28,199.9,435.2
2021,9,27,9,0.7,0.12,52.69,263.15,577.77
2021,9,27,10,0.73,0.14,46.45,311.05,674.8
2021,9,27,11,0.73,0.12,43.66,328.9,713.3
2021,9,27,12,0.73,0.14,45.02,319.7,692.85
2021,9,27,13,0.71,0.14,50.16,283.65,614.25
2021,9,27,14,0.69,0.18,58.05,223.95,485.65
2021,9,27,15,0.63,0.19,67.66,145.23,317.85
2021,9,27,16,0.48,0.14,78.25,58.05,139.73
2021,9,27,17,0.34,0.12,88.25,4.65,11.48
2021,9,27,18,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,19,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,20,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,21,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,22,-999.0,-999.0,-999.0,0.0,0.0
2021,9,27,23,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,0,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,1,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,2,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,3,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,4,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,5,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,6,0.45,0.16,82.09,33.65,82.38
2021,9,28,7,0.63,0.15,71.52,115.73,264.6
2021,9,28,8,0.7,0.15,61.53,199.98,447.38
2021,9,28,9,0.73,0.15,52.98,267.15,594.88
2021,9,28,10,0.75,0.12,46.79,311.3,692.8
2021,9,28,11,0.77,0.12,44.05,334.52,742.08
2021,9,28,12,0.76,0.12,45.41,325.2,721.77
2021,9,28,13,0.75,0.14,50.55,289.27,643.02
2021,9,28,14,0.73,0.13,58.41,228.9,511.08
2021,9,28,15,0.68,0.14,68.0,150.55,339.75
2021,9,28,16,0.58,0.16,78.58,64.15,150.5
2021,9,28,17,0.39,0.14,88.42,4.48,11.73
2021,9,28,18,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,19,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,20,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,21,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,22,-999.0,-999.0,-999.0,0.0,0.0
2021,9,28,23,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,0,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,1,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,2,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,3,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,4,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,5,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,6,0.46,0.16,82.33,33.95,82.83
2021,9,29,7,0.62,0.14,71.73,113.52,259.25
2021,9,29,8,0.69,0.13,61.77,194.45,435.27
2021,9,29,9,0.72,0.12,53.27,260.27,579.2
2021,9,29,10,0.73,0.13,47.13,304.15,675.52
2021,9,29,11,0.75,0.12,44.43,327.42,724.3
2021,9,29,12,0.74,0.14,45.81,317.5,702.27
2021,9,29,13,0.71,0.12,50.93,272.8,621.58
2021,9,29,14,0.69,0.12,58.77,215.95,490.35
2021,9,29,15,0.59,0.13,68.34,129.0,320.77
2021,9,29,16,0.5,0.14,78.91,54.2,136.58
2021,9,29,17,0.35,0.12,88.59,3.62,9.55
2021,9,29,18,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,19,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,20,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,21,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,22,-999.0,-999.0,-999.0,0.0,0.0
2021,9,29,23,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,0,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,1,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,2,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,3,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,4,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,5,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,6,0.33,0.13,82.56,24.67,72.58
2021,9,30,7,0.46,0.12,71.95,83.42,238.8
2021,9,30,8,0.54,0.12,62.03,152.65,409.17
2021,9,30,9,0.59,0.12,53.56,214.3,549.48
2021,9,30,10,0.58,0.12,47.48,242.92,643.05
2021,9,30,11,0.59,0.12,44.81,260.88,680.1
2021,9,30,12,0.55,0.12,46.2,240.45,656.77
2021,9,30,13,0.53,0.12,51.31,205.62,578.92
2021,9,30,14,0.53,0.12,59.13,166.1,450.8
2021,9,30,15,0.47,0.12,68.68,101.75,287.48
2021,9,30,16,0.34,0.13,79.23,37.15,115.45
2021,9,30,17,0.34,0.12,88.74,3.1,7.42
2021,9,30,18,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,19,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,20,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,21,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,22,-999.0,-999.0,-999.0,0.0,0.0
2021,9,30,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,6,0.41,0.16,82.8,28.55,68.35
2021,10,1,7,0.58,0.13,72.18,103.5,234.23
2021,10,1,8,0.66,0.13,62.28,183.12,405.23
2021,10,1,9,0.69,0.12,53.86,249.52,547.8
2021,10,1,10,0.71,0.13,47.82,294.7,644.52
2021,10,1,11,0.73,0.14,45.2,318.73,693.45
2021,10,1,12,0.69,0.11,46.6,294.35,672.95
2021,10,1,13,0.68,0.12,51.7,259.62,596.58
2021,10,1,14,0.59,0.12,59.49,185.67,469.52
2021,10,1,15,0.57,0.12,69.02,123.52,304.5
2021,10,1,16,0.45,0.12,79.55,47.08,124.98
2021,10,1,17,0.34,0.11,88.89,2.55,7.27
2021,10,1,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,1,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,6,0.27,0.13,83.02,19.5,57.83
2021,10,2,7,0.36,0.12,72.4,67.4,209.58
2021,10,2,8,0.42,0.12,62.53,123.0,368.08
2021,10,2,9,0.46,0.12,54.16,172.7,501.88
2021,10,2,10,0.52,0.12,48.16,222.2,590.58
2021,10,2,11,0.49,0.11,45.58,221.83,659.77
2021,10,2,12,0.37,0.11,46.99,159.45,635.92
2021,10,2,13,0.36,0.11,52.07,145.02,555.73
2021,10,2,14,0.28,0.11,59.85,94.2,425.27
2021,10,2,15,0.12,0.1,69.35,27.52,259.42
2021,10,2,16,0.08,0.12,79.88,7.23,95.9
2021,10,2,17,0.2,0.07,89.02,0.92,5.3
2021,10,2,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,2,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,6,0.27,0.14,83.25,18.08,58.67
2021,10,3,7,0.32,0.12,72.62,58.23,214.9
2021,10,3,8,0.36,0.11,62.79,104.08,379.83
2021,10,3,9,0.39,0.11,54.45,143.2,518.85
2021,10,3,10,0.39,0.11,48.51,168.08,615.1
2021,10,3,11,0.38,0.11,45.96,175.83,652.02
2021,10,3,12,0.33,0.11,47.39,151.98,628.05
2021,10,3,13,0.3,0.11,52.45,118.23,551.23
2021,10,3,14,0.23,0.11,60.2,75.77,423.52
2021,10,3,15,0.26,0.11,69.69,57.77,265.08
2021,10,3,16,0.13,0.12,80.2,14.1,98.55
2021,10,3,17,0.32,0.09,89.16,1.62,4.83
2021,10,3,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,3,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,6,0.16,0.12,83.48,11.12,57.7
2021,10,4,7,0.26,0.11,72.84,45.9,218.73
2021,10,4,8,0.28,0.11,63.05,81.73,386.1
2021,10,4,9,0.32,0.11,54.75,121.42,523.52
2021,10,4,10,0.3,0.11,48.85,131.2,618.23
2021,10,4,11,0.33,0.11,46.34,152.7,652.0
2021,10,4,12,0.35,0.11,47.78,155.25,632.65
2021,10,4,13,0.36,0.11,52.83,139.3,555.45
2021,10,4,14,0.34,0.12,60.56,103.15,428.88
2021,10,4,15,0.24,0.12,70.02,52.4,267.88
2021,10,4,16,0.25,0.13,80.52,24.02,99.58
2021,10,4,17,0.37,0.08,89.27,1.48,4.27
2021,10,4,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,4,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,6,0.28,0.14,83.7,17.38,57.0
2021,10,5,7,0.14,0.1,73.07,26.3,217.92
2021,10,5,8,0.17,0.1,63.3,51.08,386.9
2021,10,5,9,0.21,0.1,55.05,82.23,522.98
2021,10,5,10,0.23,0.11,49.2,105.5,613.77
2021,10,5,11,0.24,0.11,46.73,115.35,650.02
2021,10,5,12,0.22,0.11,48.17,101.1,627.02
2021,10,5,13,0.23,0.11,53.21,91.08,550.15
2021,10,5,14,0.23,0.1,60.91,72.3,423.9
2021,10,5,15,0.25,0.11,70.36,51.45,260.77
2021,10,5,16,0.33,0.14,80.84,30.77,94.2
2021,10,5,17,0.47,0.08,89.38,1.3,3.62
2021,10,5,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,5,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,6,0.26,0.14,83.91,15.2,50.9
2021,10,6,7,0.17,0.11,73.3,31.83,203.9
2021,10,6,8,0.21,0.11,63.56,60.27,367.8
2021,10,6,9,0.2,0.11,55.35,79.25,500.52
2021,10,6,10,0.29,0.11,49.55,125.62,587.98
2021,10,6,11,0.31,0.11,47.1,141.35,636.5
2021,10,6,12,0.34,0.11,48.55,148.58,603.65
2021,10,6,13,0.2,0.1,53.59,82.88,523.0
2021,10,6,14,0.16,0.1,61.27,50.67,389.8
2021,10,6,15,0.2,0.11,70.69,42.73,232.83
2021,10,6,16,0.08,0.12,80.62,7.85,83.85
2021,10,6,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,6,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,6,0.16,0.12,84.13,9.5,48.4
2021,10,7,7,0.19,0.11,73.52,34.58,200.42
2021,10,7,8,0.2,0.11,63.82,57.8,363.12
2021,10,7,9,0.23,0.11,55.65,86.05,498.58
2021,10,7,10,0.27,0.11,49.89,113.25,590.15
2021,10,7,11,0.36,0.11,47.48,162.12,648.35
2021,10,7,12,0.41,0.11,48.95,173.12,628.35
2021,10,7,13,0.38,0.11,53.96,143.65,550.5
2021,10,7,14,0.45,0.12,61.62,134.67,423.48
2021,10,7,15,0.43,0.12,71.02,86.05,264.05
2021,10,7,16,0.2,0.13,81.03,19.15,99.5
2021,10,7,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,7,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,6,0.3,0.14,84.34,16.67,49.8
2021,10,8,7,0.43,0.13,73.75,72.88,212.23
2021,10,8,8,0.46,0.12,64.08,124.77,377.5
2021,10,8,9,0.52,0.12,55.95,185.4,514.27
2021,10,8,10,0.55,0.12,50.23,220.9,605.88
2021,10,8,11,0.53,0.11,47.86,227.35,648.17
2021,10,8,12,0.55,0.12,49.33,229.55,624.73
2021,10,8,13,0.37,0.11,54.33,138.3,543.52
2021,10,8,14,0.33,0.11,61.97,100.83,414.12
2021,10,8,15,0.26,0.12,71.35,51.58,252.73
2021,10,8,16,0.28,0.14,81.42,25.38,91.38
2021,10,8,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,8,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,6,0.38,0.15,84.55,19.95,50.2
2021,10,9,7,0.54,0.13,73.98,89.3,212.88
2021,10,9,8,0.64,0.12,64.34,170.02,379.95
2021,10,9,9,0.68,0.12,56.25,233.33,515.65
2021,10,9,10,0.7,0.12,50.58,276.73,605.75
2021,10,9,11,0.72,0.12,48.23,299.73,650.05
2021,10,9,12,0.68,0.11,49.72,270.25,604.17
2021,10,9,13,0.64,0.11,54.7,222.05,499.02
2021,10,9,14,0.55,0.12,62.32,149.38,354.48
2021,10,9,15,0.46,0.12,71.67,84.75,203.08
2021,10,9,16,0.34,0.15,81.81,28.6,68.08
2021,10,9,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,9,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,6,0.27,0.12,84.77,14.38,43.5
2021,10,10,7,0.34,0.12,74.21,57.67,197.17
2021,10,10,8,0.34,0.11,64.6,92.88,359.42
2021,10,10,9,0.46,0.11,56.55,161.6,503.0
2021,10,10,10,0.41,0.11,50.92,168.85,592.38
2021,10,10,11,0.3,0.11,48.61,135.6,641.9
2021,10,10,12,0.42,0.11,50.09,178.08,615.35
2021,10,10,13,0.59,0.12,55.07,214.8,537.77
2021,10,10,14,0.55,0.12,62.66,159.75,412.9
2021,10,10,15,0.49,0.12,72.0,95.05,252.73
2021,10,10,16,0.31,0.12,82.18,26.65,85.55
2021,10,10,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,10,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,6,0.25,0.12,84.97,11.98,41.65
2021,10,11,7,0.31,0.12,74.45,53.27,194.3
2021,10,11,8,0.41,0.12,64.86,110.8,357.17
2021,10,11,9,0.45,0.11,56.85,157.8,491.12
2021,10,11,10,0.36,0.11,51.27,148.05,581.02
2021,10,11,11,0.41,0.11,48.98,177.12,606.02
2021,10,11,12,0.37,0.11,50.48,154.38,586.08
2021,10,11,13,0.2,0.1,55.44,78.0,509.08
2021,10,11,14,0.2,0.11,63.01,62.2,375.23
2021,10,11,15,0.13,0.1,72.32,25.95,205.8
2021,10,11,16,0.18,0.13,82.54,15.23,58.9
2021,10,11,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,11,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,6,0.34,0.14,85.16,15.5,44.0
2021,10,12,7,0.12,0.1,74.67,19.2,206.8
2021,10,12,8,0.14,0.1,65.12,38.67,377.42
2021,10,12,9,0.18,0.1,57.16,65.95,518.05
2021,10,12,10,0.16,0.1,51.61,71.0,609.12
2021,10,12,11,0.22,0.11,49.35,97.33,650.27
2021,10,12,12,0.31,0.11,50.86,130.48,628.83
2021,10,12,13,0.45,0.11,55.8,158.25,552.77
2021,10,12,14,0.48,0.12,63.35,134.4,425.0
2021,10,12,15,0.48,0.12,72.64,87.3,259.17
2021,10,12,16,0.44,0.15,82.89,31.12,83.98
2021,10,12,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,12,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,6,0.4,0.15,85.37,16.42,40.98
2021,10,13,7,0.55,0.16,74.91,82.55,191.48
2021,10,13,8,0.62,0.12,65.38,155.38,355.7
2021,10,13,9,0.59,0.12,57.46,197.6,484.98
2021,10,13,10,0.62,0.12,51.95,239.75,565.27
2021,10,13,11,0.5,0.11,49.73,211.65,623.67
2021,10,13,12,0.19,0.1,51.23,81.95,584.35
2021,10,13,13,0.07,0.09,56.16,27.62,495.5
2021,10,13,14,0.23,0.11,63.69,68.73,365.62
2021,10,13,15,0.12,0.09,72.96,22.48,210.27
2021,10,13,16,0.16,0.12,83.23,11.42,59.33
2021,10,13,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,13,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,4,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,5,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,6,0.19,0.12,85.55,7.62,32.2
2021,10,14,7,0.2,0.11,75.14,32.25,169.3
2021,10,14,8,0.25,0.11,65.65,68.65,333.12
2021,10,14,9,0.23,0.11,57.76,82.77,473.4
2021,10,14,10,0.18,0.1,52.29,76.85,565.38
2021,10,14,11,0.22,0.11,50.09,97.25,599.38
2021,10,14,12,0.3,0.11,51.61,126.77,579.25
2021,10,14,13,0.32,0.11,56.52,118.02,509.55
2021,10,14,14,0.3,0.11,64.02,82.17,384.88
2021,10,14,15,0.33,0.12,73.27,59.0,223.62
2021,10,14,16,0.24,0.13,83.55,16.15,63.67
2021,10,14,17,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,18,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,19,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,20,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,21,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,22,-999.0,-999.0,-999.0,0.0,0.0
2021,10,14,23,-999.0,-999.0,-999.0,0.0,0.0
2021,10,15,0,-999.0,-999.0,-999.0,0.0,0.0
2021,10,15,1,-999.0,-999.0,-999.0,0.0,0.0
2021,10,15,2,-999.0,-999.0,-999.0,0.0,0.0
2021,10,15,3,-999.0,-999.0,-999.0,0.0,0.0
2021,10,15,4,-999.0,-999.0,-999.0,0.0,0.0
